,1,2,3,4,5,6,7,8,9
keypad,0,0,0,0,0,0,0,0,0
parole,0,0,0,0,0,0,0,0,0
tsar,0,0,0,0,0,0,0,0,0
hayride,0,0,0,0,0,0,0,0,0
rascal,0,0,0,0,0,0,0,0,0
earning,0,0,0,0,0,0,0,0,0
alonf,0,0,0,0,0,0,0,0,0
vine,0,0,0,0,0,0,0,0,0
bizarre,2,3,1,2,0,0,1,1,0
soup,0,0,0,0,0,0,0,0,0
beatbox,0,0,0,0,0,0,0,0,0
overhyped,0,0,0,0,0,0,0,0,0
anxious,2,0,3,2,2,2,4,3,2
freezbe,0,0,0,0,0,0,0,0,0
rio,1,4,0,3,0,0,3,0,4
officespace,0,0,0,0,0,0,0,0,0
alumunium,2,1,2,2,0,0,0,0,0
patio,0,0,0,2,0,0,0,0,0
snuff,2,2,0,3,2,1,0,1,0
zoology,0,0,0,0,0,0,0,0,0
greyhound,0,0,0,0,0,0,0,0,0
misguided,2,3,1,2,1,0,0,0,0
faraway,0,2,0,2,0,0,2,0,0
impeccable,0,0,0,0,0,0,0,0,0
zesty,0,0,0,0,0,0,0,0,0
vessel,1,2,1,1,3,0,0,3,0
milkman,0,0,0,0,0,2,0,0,0
10dollars,0,0,0,0,0,0,0,0,0
jail,2,3,2,1,1,0,0,4,0
histrionic,2,0,2,1,0,0,0,0,0
casual,2,3,0,2,0,0,0,0,0
condense,0,0,0,0,0,0,0,0,0
draughts,2,2,2,2,0,0,0,0,0
profits,0,0,0,0,0,0,0,0,0
hard,0,2,0,0,0,0,0,0,0
1440p,0,0,0,0,0,0,0,0,0
poof,0,0,0,0,0,0,0,0,0
chummy,1,3,0,2,0,0,0,0,0
hope future,0,0,0,0,0,0,0,0,0
stability,1,2,0,0,2,2,0,0,0
derby,0,0,0,0,0,1,0,0,0
assets,0,0,0,0,0,0,0,0,0
tadpole,0,0,0,1,0,0,0,0,0
ecstatic,0,0,0,0,0,0,0,0,0
fillet,0,2,0,0,0,0,0,0,0
of,0,0,0,0,0,0,0,0,0
mewing,0,0,0,0,0,0,0,0,0
oligarchy,0,0,0,0,0,0,0,0,0
rollerblading,0,0,0,0,0,0,0,0,0
achievements,0,0,0,0,0,0,0,0,0
rhodium,0,0,0,0,0,0,0,0,0
exellence,0,0,0,0,0,0,0,0,0
abound,0,0,0,0,0,0,0,0,0
lair,0,1,0,0,0,0,0,0,0
contour,0,0,0,2,0,0,0,0,0
tricky,2,2,1,1,0,0,0,0,0
kernal,0,0,0,0,0,0,0,0,0
tackle,0,4,0,0,0,0,1,0,0
violion,0,0,0,0,0,0,0,0,0
elmo,0,0,0,0,0,0,0,0,0
undisputed,0,0,0,0,0,0,0,0,0
prudent,0,3,0,0,0,0,0,0,0
anthem,0,0,0,0,0,0,0,0,0
subs,0,0,0,0,0,0,0,0,0
spotted,0,3,0,0,0,0,0,0,0
comfysocks,0,0,0,0,0,0,0,0,0
smoggy,0,0,0,0,0,0,0,0,0
registry,0,0,0,0,0,0,0,0,0
who,0,0,0,2,0,0,0,0,0
esophagus,0,0,0,0,0,0,0,0,0
tramp,0,0,0,0,0,0,0,0,0
meringue,0,0,0,0,0,0,0,0,0
woodworking,0,0,0,0,0,0,0,0,0
scotland,0,0,0,0,0,0,0,0,0
weaves,0,0,0,0,0,0,0,0,0
shutters,0,0,0,0,0,0,0,0,0
chancellor,0,0,0,0,0,0,0,0,0
apex,0,0,0,0,0,0,0,0,0
nagging,2,0,1,0,0,0,0,0,0
cerveza,3,1,3,3,0,0,0,0,0
practical,0,1,0,0,2,2,0,0,0
floating,0,4,0,3,0,0,1,0,2
mexico,0,0,0,0,0,0,0,0,0
expectations,1,2,1,0,1,0,0,0,0
shad3e,0,0,0,0,0,0,0,0,0
proclamation,2,1,0,0,0,0,0,0,0
frail,0,0,0,0,0,0,0,2,0
voyager,0,0,0,0,0,0,0,0,0
nastiness,2,2,0,1,0,0,0,1,0
carrots,0,0,0,0,0,0,0,0,0
meals,4,3,2,2,2,2,0,0,1
nile,0,0,0,0,0,0,0,0,0
daliah,0,0,0,0,0,0,0,0,0
makep,0,0,0,0,0,0,0,0,0
sails,0,0,0,0,0,0,0,0,0
akua,0,0,0,0,0,0,0,0,0
okapi,0,0,0,0,0,0,0,0,0
singapore,0,0,0,0,0,0,0,0,0
psalms,0,0,0,0,0,0,0,3,0
decode,0,0,0,0,0,0,0,0,0
stainlesssteel,1,0,1,0,0,0,0,0,0
playyard,0,0,0,0,0,2,0,0,0
hitchhikers,0,0,0,0,0,0,0,0,0
shonen,0,0,0,0,0,0,0,0,0
headache,0,0,0,0,0,0,0,0,0
apostrophe,0,0,0,0,0,0,0,0,0
fwip,0,0,0,0,0,0,0,0,0
hermit,0,0,0,0,0,0,0,0,0
shill,0,0,0,0,0,0,0,0,0
tomhanks,0,0,0,0,0,0,0,0,0
sabbatical,0,0,0,0,0,0,0,0,0
design,0,0,0,0,0,0,0,0,0
kubrick,0,0,0,0,0,0,0,0,0
outward,0,0,0,0,0,0,0,0,0
er,0,0,0,0,0,0,0,0,0
fusili,0,0,0,0,0,0,0,0,0
reangle,0,0,0,0,0,0,0,0,0
magnus,0,0,0,0,0,0,0,0,0
orville,0,0,0,0,0,0,0,0,0
cymbal,0,0,0,0,0,0,0,0,0
efficient,0,0,0,0,0,0,0,0,0
chinchilla,0,0,0,0,0,0,0,0,0
neem,0,0,0,0,0,0,0,0,0
discs,0,0,0,0,0,0,0,0,0
longways,0,0,0,0,0,0,0,0,0
countdown,0,0,0,0,0,0,0,0,0
dagger,0,0,0,0,0,0,0,0,0
mothman,0,0,0,0,0,0,0,0,0
sic,0,0,0,0,0,0,0,0,0
hounds,0,0,0,0,0,0,0,0,0
convection,0,0,0,0,0,0,0,0,0
prosecution,1,3,2,0,2,0,0,3,0
phosp,0,0,0,0,0,0,0,0,0
wellness,0,0,0,0,0,0,0,0,0
taipei,0,0,0,0,0,0,0,0,0
tike,0,1,1,1,1,1,0,1,1
pkone,0,0,0,0,0,0,0,0,0
laborday,0,0,0,0,0,0,0,0,0
synapse,0,0,0,0,0,0,0,0,0
cultivate,0,0,0,0,0,0,0,0,0
chopsticks,1,1,1,1,0,1,0,0,1
offspring,0,4,2,0,2,2,0,2,2
concept,0,0,0,0,0,0,0,0,0
complexion,0,0,0,1,0,0,0,1,0
monopoly,0,0,0,0,0,0,0,0,0
newsletter,3,0,0,2,3,0,0,0,0
inbetweeners,0,0,0,0,0,0,0,0,0
carbicycle,0,2,0,2,0,0,1,1,0
dracula,0,0,0,0,0,0,0,0,0
litle,0,1,1,1,1,1,0,1,1
playhouse,0,0,0,0,0,0,0,0,0
hammerhead,0,0,0,0,0,0,0,0,0
foreigners,0,0,0,0,0,0,0,0,0
frozen,0,2,0,1,0,0,0,0,1
senior,0,0,0,0,0,0,0,0,0
canine,0,0,0,0,0,0,0,0,0
overall,0,0,0,0,0,0,0,0,0
thesky,0,1,0,1,0,0,1,1,0
grade,0,1,0,0,0,0,0,0,0
truant,0,0,0,0,0,0,0,0,0
campground,0,4,0,2,0,0,1,0,0
axis,0,0,0,0,0,0,0,0,0
energetifc,0,0,0,0,0,0,0,0,0
improvement,0,0,0,0,0,0,0,0,0
kinky,0,0,1,1,0,0,0,0,1
rooting,0,1,0,0,0,0,0,0,1
cheek,1,0,1,1,0,0,0,0,1
lowe,0,0,0,0,0,0,0,0,0
tim,0,0,0,0,0,0,0,0,0
kit,0,2,0,1,0,0,0,0,0
limo,0,0,0,0,0,0,0,0,0
compile,0,2,0,0,2,0,0,1,0
hoarse,1,0,1,0,0,0,0,0,0
trist,2,1,2,2,2,2,1,3,1
postpone,1,3,1,1,0,1,0,1,0
conveyer,0,0,0,0,0,0,0,0,0
handcuf,1,2,1,0,0,0,0,3,0
cellwall,0,0,0,0,0,0,0,3,0
shimmer,1,2,0,2,0,0,2,0,0
velvet,0,0,0,0,0,1,0,1,0
burton,0,0,0,0,0,0,0,0,0
grail,1,1,1,1,1,0,0,2,0
sailfish,0,0,0,0,0,0,0,0,0
hammer,0,0,0,0,0,0,0,0,0
avaition,0,0,0,0,0,0,0,0,0
chimp,0,0,0,0,0,0,0,0,0
inflate,0,0,0,0,0,0,0,0,0
lowly,0,0,0,0,0,0,0,0,0
strengthen,0,0,0,0,0,0,0,0,0
morrow,0,1,1,0,1,3,0,0,0
independence,0,0,0,1,1,2,2,0,0
reads,2,1,1,1,3,2,1,1,1
succulent,2,2,1,1,0,0,0,0,1
kiteeaglepigeon,0,0,0,0,0,0,0,0,0
cookie,0,1,0,0,0,0,0,3,0
bandicoot,0,0,0,0,0,0,0,0,0
prado,0,0,0,0,0,0,0,0,0
comfortable,1,1,2,1,2,1,0,0,0
legislate,0,0,0,0,0,0,0,0,0
belie,2,3,2,1,0,0,0,2,0
parents,1,3,1,1,2,2,0,1,2
bmw,0,0,0,0,0,0,0,0,0
mineral,0,0,0,0,0,0,0,0,0
crash course,0,0,0,0,0,0,0,0,0
eras,0,0,0,0,0,0,0,0,0
covid19,0,0,0,0,0,0,0,0,0
foreign,0,0,0,0,0,0,0,0,0
abatement,0,0,0,0,0,0,0,0,0
bloids,2,1,1,2,3,0,0,1,0
hurry,1,1,1,1,1,0,2,0,0
foment,0,1,0,1,0,0,0,0,0
masters,0,0,0,0,0,0,0,0,0
coldhearted,3,4,1,2,0,0,0,2,2
packed,1,2,0,1,0,0,0,1,0
friday13th,0,0,0,0,0,0,0,0,0
space,1,2,1,2,1,1,2,1,1
galore,0,2,0,2,0,0,0,1,0
loosen,0,0,2,1,0,0,0,0,3
theate,0,0,0,0,0,0,0,0,0
tableai,2,2,1,1,2,1,0,0,2
cheating,2,3,2,2,2,1,0,2,2
soybean,0,0,0,0,0,0,1,0,0
paycheck,0,2,0,0,1,0,0,0,0
crest,0,0,0,0,0,0,0,0,0
calligraphy,0,0,0,0,2,1,0,0,0
serene,0,0,0,1,0,0,1,0,0
bobblehead,0,0,0,0,0,0,0,0,0
chevrolet,0,1,0,1,0,0,1,1,0
cainet,0,0,0,0,0,0,0,0,0
storm,1,1,1,1,0,0,0,1,0
factory,0,0,0,0,0,0,0,0,0
palster,0,0,0,0,0,0,0,0,0
casein,0,0,0,0,0,1,0,0,0
watermelon,0,0,0,0,0,0,0,0,0
amercia,1,2,0,1,0,0,0,1,0
road,0,1,0,2,0,0,3,0,0
boulevard,0,0,0,0,0,0,0,0,0
scorer,0,0,0,0,0,0,0,0,0
ribbit,0,0,0,1,0,0,0,0,0
kevin,0,0,0,0,0,0,0,0,0
pranks,0,0,0,0,0,0,0,0,0
scottish,0,0,0,0,0,0,0,0,0
eager,1,1,0,0,0,0,0,0,0
syria,0,0,0,0,0,0,0,0,0
health,0,0,0,0,2,0,0,0,0
covd,0,0,0,0,0,0,0,0,0
djokovich,0,0,0,0,0,0,0,0,0
trembli,0,0,0,0,0,0,0,0,0
blazen,0,0,0,0,0,0,0,0,0
climatechange,0,0,0,0,0,0,0,0,0
colesterol,0,0,0,0,0,0,0,0,0
elergy,0,0,0,0,0,0,0,3,0
meetings,0,2,1,0,1,1,0,1,0
appease,1,0,1,1,0,0,0,0,1
tiny,0,0,0,0,0,0,0,0,0
bins,0,0,0,0,0,0,0,0,0
dinning,3,3,2,1,2,2,0,0,2
lied,3,3,2,2,2,0,0,1,0
insufferable,1,1,0,0,0,0,0,0,0
homosapien,0,0,0,0,0,0,0,0,0
banal,1,1,1,0,0,0,0,0,0
trickortreat,0,0,0,0,0,0,0,0,0
riverflood,1,4,0,4,0,0,2,0,4
foot rest,0,0,0,0,0,0,0,0,0
perseve,0,0,0,0,0,0,0,0,0
vanity,1,0,1,2,0,2,1,1,0
shallot,0,0,0,0,0,0,0,0,0
prariedog,0,0,0,0,0,0,0,0,0
innovation,0,0,0,0,0,0,0,0,0
mandrake,0,0,0,0,0,0,0,0,0
hangry,0,0,0,0,0,0,0,0,0
okro,0,0,0,0,0,0,0,0,0
otter,0,1,0,1,0,0,1,0,1
koulibaly,0,0,0,0,0,0,0,0,0
bleep,0,0,0,0,0,0,0,0,0
icecap,0,0,0,0,0,0,0,0,0
negroni,2,3,2,2,0,0,0,0,2
malls,0,0,0,0,0,0,0,0,0
ports,0,0,0,0,0,0,0,0,0
pun,0,0,0,0,0,0,0,0,0
thiking,2,1,2,2,2,2,2,2,1
phenotype,0,0,0,0,0,0,0,0,0
resign,0,0,0,0,0,0,0,0,0
hire,0,0,0,0,0,0,0,0,0
rockefeller,0,0,0,0,0,0,0,0,0
oveur,0,0,0,0,0,0,0,0,0
boxy,0,0,0,0,0,0,0,0,0
fip,0,0,0,0,0,0,0,0,0
slowly,2,1,1,1,0,0,1,0,0
languish,1,2,0,3,0,0,0,2,1
sicky,0,1,0,1,0,0,0,1,0
staged,0,3,0,1,0,0,0,0,0
soundtrack,0,0,0,0,0,0,0,0,0
chistmas,0,0,0,0,0,0,0,0,0
sleet,0,0,0,0,0,0,0,0,0
blame,4,3,0,3,0,0,0,2,2
sucess,0,0,0,0,0,0,0,0,0
lazt,0,0,0,0,0,0,0,0,0
soya,0,0,0,0,0,0,0,0,0
engross,0,0,0,0,0,0,0,0,0
storey,0,0,0,0,0,0,0,0,0
downward,0,0,0,3,0,0,1,0,3
manchester,0,0,0,0,0,0,0,0,0
fanfavorite,0,0,0,0,0,0,0,0,0
oak,0,2,0,1,0,0,1,0,0
thus,0,0,0,0,0,0,0,0,0
grove,0,2,0,2,0,0,1,0,0
sloppy,1,2,0,1,0,0,0,0,0
commute,0,0,0,0,1,0,1,0,0
tripple,0,0,0,0,0,0,0,0,0
urus,0,0,0,0,0,0,0,0,0
bac,0,0,0,0,0,0,0,0,0
whir,1,0,2,0,0,2,0,1,0
monsters,3,3,0,2,0,0,0,2,0
jeg,0,0,0,0,0,0,0,0,0
photograph,0,0,0,0,0,0,0,0,0
trustworthy,2,3,2,2,0,0,0,1,0
rotini,0,0,0,0,0,0,0,0,0
deceit,3,3,2,2,0,0,0,0,2
pretentious,0,0,0,0,0,0,0,0,0
dump,1,3,0,1,0,0,0,0,0
volcanos,0,0,0,0,0,0,0,0,0
riches,0,0,0,0,0,0,0,0,0
stallone,0,0,0,0,0,0,0,0,0
accomplish,0,0,0,0,0,0,0,0,0
labcoat,0,0,0,0,0,0,0,0,0
hallow,0,0,0,0,0,0,0,2,0
charlres,0,0,0,0,0,0,0,0,0
accent,0,0,0,0,0,0,0,0,0
songg,0,0,0,0,0,0,0,0,0
peacemaker,0,1,0,1,0,0,0,0,0
heck,0,0,1,0,0,0,0,0,0
adorn,0,0,0,0,0,0,0,3,0
clamp,0,0,0,0,0,0,0,0,0
fishnets,0,3,0,1,0,0,0,0,0
untitled,0,0,0,0,0,0,0,0,0
spaghetti,0,0,0,0,0,0,0,0,0
optopus,0,0,0,0,0,0,0,0,0
pilling,0,0,0,0,0,0,0,0,0
rovers,0,0,0,0,0,0,0,0,0
sulfate,0,0,0,0,0,0,0,0,0
insidevoice,2,0,2,2,2,0,2,0,2
amusement,0,2,0,1,0,0,0,0,0
sultan,0,0,0,0,0,0,0,0,0
sarcasm,2,0,2,2,0,0,0,0,1
unlawful,0,4,0,2,0,0,0,3,0
tesseract,0,0,0,0,0,0,0,0,0
racing,1,0,0,0,0,0,3,0,0
navel,0,0,0,0,0,0,0,0,0
famous,0,0,0,0,0,0,0,0,0
plays,0,4,0,0,0,0,0,0,0
dumbbells,0,0,0,0,0,0,0,0,0
raer,0,0,0,0,0,0,0,0,0
dickhole,0,0,0,0,0,0,0,0,0
shivering,0,0,0,0,0,0,0,0,0
strudle,0,0,0,0,0,0,0,0,0
puffy,0,0,0,0,0,0,0,0,0
correctional,0,1,0,0,0,0,0,1,0
reacting,2,2,2,2,1,1,2,2,2
viva,0,0,0,0,0,0,0,0,0
straw,0,0,0,0,0,0,0,0,0
bracket,0,0,0,0,0,0,0,0,0
maniacs,0,1,0,2,0,0,0,1,0
corroborate,1,3,0,0,2,0,0,2,0
ceramic,2,1,0,1,0,0,0,0,0
distinquished,0,0,0,0,0,0,0,0,0
dell,0,0,0,0,0,0,0,0,0
fettucine,0,0,0,0,0,0,0,0,0
allege,1,2,0,0,0,0,0,2,0
hopes,0,0,0,0,0,0,0,0,0
sliverware,2,2,0,0,0,0,0,0,0
gentleman,0,3,0,0,0,0,1,2,0
crusty,0,0,0,0,0,0,0,0,0
established,0,0,0,0,0,0,0,0,0
almonds,0,0,0,0,0,0,0,0,0
gumball,0,0,0,0,0,0,0,0,0
fend,0,0,0,0,0,0,3,0,0
goat,0,0,0,0,0,0,0,0,0
blod,0,2,0,0,2,0,0,0,0
counts,0,0,0,0,0,0,0,3,0
bookshelf,0,0,0,0,0,0,0,0,0
funtime,0,0,0,0,0,0,0,0,0
mistress,0,0,0,0,0,0,0,0,0
bikinis,0,3,0,1,0,0,1,0,0
disinfect,0,3,0,0,0,0,0,0,0
f15,0,0,0,0,0,0,0,0,0
segment,0,0,0,0,0,0,0,0,0
diffuser,0,0,0,0,0,0,0,0,0
necj,0,1,0,4,2,0,0,0,0
shannon,0,0,0,0,0,0,0,0,0
leviticus,0,0,0,0,0,0,0,1,0
minx,0,0,0,0,0,0,0,0,0
suana,0,0,0,0,0,0,0,0,0
devil,1,3,0,2,0,0,0,2,0
julia,0,0,0,0,0,0,0,0,0
personal,2,2,2,1,3,3,1,1,2
pungent,0,2,0,1,0,1,0,0,0
shaken,3,1,2,3,2,2,3,3,2
phage,0,0,0,0,0,0,0,0,0
jaws,0,0,0,0,0,0,0,0,0
premier,0,0,0,0,0,0,0,0,0
interpretation,2,1,2,2,2,1,2,2,2
everybody,2,2,0,2,0,0,0,2,0
galaxies,0,0,0,0,0,0,0,0,0
unwanted,0,3,0,1,0,0,0,0,0
sons,2,4,2,0,2,2,0,0,0
chrissy,0,0,0,0,0,0,0,0,0
mowed,0,0,0,0,0,0,0,0,0
turmoil,3,2,2,2,2,2,3,3,3
hourglass,0,0,0,0,0,0,0,0,0
anomie,2,3,0,2,0,0,0,1,0
buffet,0,0,0,0,0,0,0,0,0
above ground,0,2,0,1,0,0,0,0,0
responsibility,4,4,2,3,2,0,0,2,2
wafe,0,0,0,0,0,0,0,0,0
daunting,0,0,0,1,0,0,0,1,0
observant,3,2,2,2,2,0,2,1,0
swanky,0,0,0,0,0,0,0,1,0
tats,0,0,0,0,0,0,0,0,0
trespass,0,2,0,1,0,0,0,0,0
partygate,0,0,0,0,0,0,0,0,0
diapers,0,0,0,0,0,0,0,0,0
nougat,0,0,0,0,0,0,0,0,0
persona,3,3,1,1,0,0,0,2,0
lifeforce,0,2,0,3,0,0,0,2,0
song,0,0,0,0,0,0,0,2,0
lawson,0,0,0,0,0,0,0,0,0
offence,2,3,0,2,0,0,0,2,0
cornball,0,0,0,1,0,0,0,0,0
brevilage,0,0,0,0,0,0,0,0,0
flat,2,0,0,1,0,0,0,1,0
recompense,2,2,0,1,0,0,0,2,0
dopamine,0,0,0,0,0,0,0,0,0
shorts,0,0,0,0,0,0,0,0,0
foriegn,0,0,0,0,0,0,0,0,0
vending,0,0,0,0,0,0,0,0,0
tea,0,0,0,0,0,0,0,0,0
perplexed,2,1,1,2,0,0,3,2,0
withhold,3,3,2,2,2,0,0,0,2
dysfunctional,3,3,2,2,2,1,1,2,3
whores,0,0,0,0,0,0,0,0,0
fruitflies,0,0,0,0,0,0,0,0,0
horror nights,1,3,1,2,1,1,0,2,0
reaction,3,2,2,2,2,1,3,3,2
healt,0,1,0,0,1,0,0,1,0
etiquette,2,0,0,1,1,1,0,3,0
accord,2,4,0,0,0,0,0,0,0
ink,2,0,2,2,2,0,0,1,0
dunder mifflin,0,0,0,0,0,0,0,0,0
laundry,2,2,0,0,1,0,0,0,0
diplomacy,1,2,0,1,0,0,0,0,0
artist,0,0,0,0,0,0,0,0,0
horsecow,0,0,0,0,0,0,0,0,0
gravy,1,1,1,1,1,1,0,0,1
french press,0,1,0,0,1,1,0,0,0
mickey,0,0,0,0,0,0,0,0,0
cautious,2,0,1,0,2,0,4,0,0
tickle,0,0,0,0,0,0,0,0,0
peptides,0,0,0,0,0,0,0,0,0
spiteful,2,2,1,1,0,0,0,0,0
inference,3,2,1,3,2,1,2,2,0
measow,0,0,0,0,0,0,0,0,0
underlayment,0,0,0,0,0,0,0,0,0
parfume,0,0,0,0,0,0,0,0,0
metalic,0,0,0,0,0,0,0,0,0
steroe,0,0,0,0,0,0,0,0,0
spike,1,1,1,0,0,0,0,0,0
seems,1,0,1,1,0,0,1,0,0
fond,1,0,1,0,2,2,0,0,1
maximun,0,0,0,0,0,0,0,0,0
correctly,0,0,0,0,0,0,0,0,0
unexplainable,1,2,0,2,0,0,0,0,0
feminine,1,0,1,0,1,3,0,2,0
wall,0,0,0,0,0,0,0,0,0
website,0,0,0,0,0,0,0,0,0
colony,0,0,0,0,0,0,0,0,0
ceremonies,0,0,0,0,0,0,0,4,0
profiles,2,0,0,0,2,0,0,2,0
marxism,0,0,0,0,0,0,0,0,0
unethical,2,4,1,2,0,0,0,2,0
houses,2,0,2,0,2,2,0,0,2
mcyuck,0,0,0,0,0,0,0,0,0
stoves,0,1,1,0,1,1,0,0,0
onset,2,1,0,0,1,0,0,0,0
midsims,0,0,0,0,0,0,0,0,0
fleeces,0,0,0,0,0,0,0,0,0
harlan,0,0,0,0,0,0,0,0,0
tinker,0,0,0,0,0,0,0,0,0
rebuke,3,0,0,2,0,0,0,0,1
gpa,0,0,0,0,0,0,0,0,0
belated,0,0,0,0,0,0,0,0,0
dom,0,0,0,0,0,0,0,0,0
simplify,0,0,0,0,0,0,0,0,0
ozone,0,0,0,0,0,0,0,0,0
prime,0,0,0,0,0,0,0,0,0
nominal,0,0,0,0,0,0,0,0,0
exotic,0,0,0,0,0,0,0,0,0
tattoo,0,0,0,0,0,0,0,0,0
governments,0,0,0,0,0,0,0,0,0
spying,3,0,0,2,0,0,3,0,2
howling,0,0,0,0,0,0,0,0,0
turking,0,0,0,0,0,0,0,0,0
airforce,0,0,0,0,0,0,0,0,0
kaput,0,0,0,0,0,0,0,0,0
canel,0,0,0,0,0,0,0,0,0
runner,0,0,0,0,0,0,0,0,0
nae,0,0,0,0,0,0,0,0,0
mandatory,0,0,0,0,0,0,0,0,0
threes,0,0,0,0,0,0,0,0,0
pinyata,0,0,0,0,0,0,0,0,0
sidecar,0,0,0,0,0,0,0,0,0
codebook,0,0,0,0,0,0,0,0,0
smh,0,0,0,0,0,0,0,0,0
catagories,0,0,0,0,0,0,0,0,0
crude,2,3,2,1,0,0,2,0,2
thrombosis,0,0,0,0,0,0,0,0,0
genghis,0,0,0,0,0,0,0,0,0
flood,1,4,0,3,0,0,2,0,4
newjersy,0,0,0,0,0,0,0,0,0
marshmellows,0,2,0,1,0,0,1,0,0
achilles,0,0,0,0,0,0,0,0,0
department,0,3,0,0,1,0,0,2,0
wrangler,0,0,0,0,0,0,0,0,0
michael,0,0,0,0,0,0,0,0,0
bird feeder,0,0,0,0,0,0,0,0,0
pager,0,0,0,0,0,0,0,0,0
arse,0,0,0,0,0,0,0,0,0
deliverance,0,3,0,2,0,0,2,0,0
home,3,1,3,1,4,2,1,0,3
manager,0,0,0,0,0,0,0,0,0
swisher,0,0,0,0,0,0,0,0,0
marred,2,3,2,1,2,0,0,0,0
motherless,0,1,0,0,0,0,0,1,0
inlove,1,0,2,0,2,1,0,0,1
plaful,0,2,0,0,0,1,0,0,0
custom,1,2,0,2,0,0,0,0,0
mechanism,0,0,0,0,0,0,0,0,0
catchers,0,0,0,0,0,0,0,0,0
bony,0,0,0,0,0,0,0,0,0
flipflops,0,0,0,0,0,0,0,0,0
peg,0,0,0,0,0,0,0,0,0
alapabet,0,0,0,0,0,0,0,0,0
fage,0,0,0,0,0,0,0,0,0
toiletries,0,0,0,0,0,0,0,0,0
ween,0,0,0,0,0,0,0,0,0
manifest,0,0,0,0,0,0,0,0,0
abc,0,0,0,0,0,0,0,0,0
vigor,0,0,0,0,0,0,0,0,0
ey,0,0,0,0,0,0,0,0,0
enemies,1,1,0,1,0,0,0,1,0
medic,1,0,0,0,3,0,0,1,0
gethouseout,0,0,0,0,0,0,0,0,0
smuggle,0,0,0,0,0,0,0,0,0
exchange,0,0,0,0,0,0,0,0,0
mud,0,1,0,1,0,0,1,0,0
splashing,0,1,0,2,0,0,1,0,0
additiona,0,0,0,0,0,0,0,0,0
krave,0,0,0,0,0,0,0,0,0
workshop,0,0,0,0,0,0,0,0,0
roes,1,2,0,0,0,0,0,0,0
oreo,0,0,0,0,0,2,0,0,0
rootbeer,1,1,1,1,0,1,0,0,1
poo,0,0,0,0,0,0,0,0,0
stres,3,0,3,2,2,2,3,3,2
attuned,2,0,2,1,0,0,0,0,0
nostagia,0,0,0,1,0,0,1,0,0
tiolet,0,0,0,0,0,0,0,0,0
suggested,1,2,1,1,0,1,0,0,0
hormonal,0,0,2,0,0,0,0,0,2
dary,0,0,0,0,0,0,0,0,0
yamms,0,0,0,0,0,0,0,0,0
seeve,0,0,0,0,0,0,0,0,0
knn,0,0,0,0,0,0,0,0,0
fields,0,0,0,0,0,0,4,0,0
harrods,0,0,0,0,0,0,0,0,0
pencikl,0,0,0,0,0,0,0,0,0
result,0,1,0,0,2,0,0,1,0
tip,0,0,0,0,0,0,0,0,0
dictation,0,1,1,0,0,0,0,0,0
buzzed,1,2,1,2,0,1,0,0,1
achieve,0,0,0,0,0,0,0,0,0
fifth,1,2,0,0,0,0,0,0,0
ruck,0,0,0,0,0,0,0,0,0
tree,0,3,0,1,0,0,1,0,0
cautionses,0,0,0,0,0,0,0,0,0
heatwave,0,0,0,1,0,0,0,0,0
mesh,0,0,0,0,0,0,0,0,0
flamenco,0,0,0,0,0,0,0,0,0
prettypicture,0,0,0,0,0,0,0,0,0
crayfish,0,1,0,1,0,0,1,0,0
powdeere,0,0,0,0,0,0,0,0,0
brighter,0,0,0,1,0,0,0,1,0
pollinate,0,0,0,0,0,0,0,0,0
give back,0,0,0,0,0,0,0,0,0
signing,0,1,0,0,2,0,0,0,0
specify,0,0,0,0,0,0,0,0,0
pug,0,0,0,0,0,0,0,0,0
parallell,0,0,0,0,0,0,0,0,0
pine tree,0,2,0,0,0,0,1,0,0
elderberry,0,0,0,0,0,0,0,0,0
meowing,0,0,0,0,0,0,0,0,0
insanity,0,1,0,3,0,0,0,2,0
ottoman,0,0,0,0,0,0,0,0,0
stringbean,0,0,0,0,0,0,0,0,0
crawl,0,0,0,0,0,0,0,0,0
bosnia,0,0,0,0,0,0,0,0,0
roon,0,0,0,0,0,0,0,0,0
isabella,0,0,0,0,0,0,0,0,0
sporadic,0,0,0,0,0,0,0,0,0
wease,0,0,0,0,0,0,0,0,0
rockclimbing,0,0,0,0,0,0,0,0,0
latest,1,0,0,1,1,0,0,0,0
busicuits,0,1,1,0,1,1,0,1,0
frontdoor,0,0,0,1,0,0,0,0,0
programmes,0,0,0,0,0,0,0,1,0
pantsshirt,0,0,0,0,0,0,0,2,0
distract,0,0,1,0,0,2,0,0,2
brill,0,0,0,0,0,0,0,0,0
niche,0,0,0,0,0,0,0,0,0
mile,1,4,0,2,0,0,1,0,0
boxingarena,0,0,0,0,0,0,0,0,0
slack,0,0,0,0,0,0,0,0,0
supergrass,0,0,0,0,0,0,0,0,0
bunn,0,0,0,0,0,0,0,0,0
transcribe,0,0,0,0,0,0,0,0,0
extraordinary,0,0,0,0,0,0,0,0,0
buns,0,0,0,0,0,0,0,1,0
irreplacable,0,1,0,0,1,0,0,2,0
nichole,0,0,0,0,0,0,0,0,0
mink,0,0,0,0,0,0,0,0,0
insecure,3,0,3,3,3,3,3,2,3
asinine,0,0,0,0,0,0,0,0,0
vermeil,0,0,0,0,0,0,0,0,0
homewokr,0,1,0,0,0,0,0,0,0
